method,partition,observation_row,global_sequence_index,parent_id,traversal_id,sequence_index,event,identity,score
action,fit,106820,119574,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0052:d0,18,terminal,S08_3d_loop_rich_C02:node:node_0061,8.542661996656491
action,fit,106838,119592,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0052:d1,13,corridor,,8.588063953060727
action,fit,108181,120935,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0116:d0,11,terminal,S08_3d_loop_rich_C02:node:node_0124,7.987419939850825
action,fit,108194,120948,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0116:d1,11,corridor,,9.990764111726602
action,fit,108261,121015,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0119:d1,11,corridor,,8.168948573347109
action,fit,108890,121644,S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0017:d0,20,terminal,S08_3d_loop_rich_C03:node:node_0018,9.554136418986982
action,fit,108908,121662,S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0017:d1,13,corridor,,8.271323639558911
action,fit,110186,122940,S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0073:d0,14,corridor,,9.04662960980476
action,fit,110849,123603,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0000:d0,11,corridor,,8.410738025804596
action,fit,110878,123632,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0000:d1,18,terminal,S08_3d_loop_rich_C04:node:node_0000,8.292733168199586
action,fit,112554,125308,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0061:d0,16,terminal,S08_3d_loop_rich_C04:node:node_0064,8.475467338787734
action,fit,112569,125323,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0061:d1,11,corridor,,8.471437338683298
action,fit,113309,126063,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0088:d0,11,terminal,S08_3d_loop_rich_C04:node:node_0095,8.767685097660497
action,fit,113326,126080,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0088:d1,13,corridor,,9.16824234963176
action,fit,113769,126523,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0104:d1,14,corridor,,7.77198069155716
action,fit,114486,127240,S08_3d_loop_rich_C04,S08_3d_loop_rich_C04:edge_0127:d1,11,corridor,,8.174659917433816
action,fit,114500,127254,S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0000:d0,12,corridor,,9.079605741673989
action,fit,116801,129555,S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0116:d0,11,junction,S08_3d_loop_rich_C05:node:node_0116,9.479877241238434
action,fit,116813,129567,S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0116:d1,11,terminal,S08_3d_loop_rich_C05:node:node_0113,8.52131081738153
action,fit,116975,129729,S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0123:d0,11,corridor,,9.598471431204077
action,fit,116990,129744,S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0123:d1,11,terminal,S08_3d_loop_rich_C05:node:node_0120,9.623380743016757
action,fit,117616,130370,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,12,geometry_transition,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,8.075152979524752
action,fit,117643,130397,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d1,17,terminal,S08_3d_loop_rich_C06:node:node_0019,8.163204771815122
action,fit,118354,131108,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0046:d0,12,corridor,,9.564737903207975
action,fit,119718,132472,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0109:d0,12,corridor,,8.364617463397815
action,fit,119740,132494,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0109:d1,15,terminal,S08_3d_loop_rich_C06:node:node_0106,8.596540961782113
action,fit,120108,132862,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0120:d0,12,terminal,S08_3d_loop_rich_C06:node:node_0119,9.919198321375587
action,fit,120124,132878,S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0120:d1,12,corridor,,9.938263964160633
action,fit,127387,143575,S09_flat_complex_C01,S09_flat_complex_C01:edge_0012:d0,11,corridor,,8.315679082741616
action,fit,127420,143608,S09_flat_complex_C01,S09_flat_complex_C01:edge_0012:d1,20,terminal,S09_flat_complex_C01:node:node_0012,8.172391559494857
action,fit,127458,143646,S09_flat_complex_C01,S09_flat_complex_C01:edge_0014:d0,12,corridor,,7.914578819217724
action,fit,127476,143664,S09_flat_complex_C01,S09_flat_complex_C01:edge_0014:d1,13,terminal,S09_flat_complex_C01:node:node_0014,7.821791070528013
action,fit,129819,146007,S09_flat_complex_C01,S09_flat_complex_C01:edge_0085:d0,13,terminal,S09_flat_complex_C01:node:node_0086,10.422151443885298
action,fit,129835,146023,S09_flat_complex_C01,S09_flat_complex_C01:edge_0085:d1,12,junction,S09_flat_complex_C01:node:node_0083,9.975275481309026
action,fit,131015,147203,S09_flat_complex_C01,S09_flat_complex_C01:edge_0127:d0,13,corridor,,7.992605423624339
action,fit,131539,147727,S09_flat_complex_C01,S09_flat_complex_C01:edge_0158:d0,13,terminal,S09_flat_complex_C01:node:node_0158,8.824674832410388
action,fit,131556,147744,S09_flat_complex_C01,S09_flat_complex_C01:edge_0158:d1,12,corridor,,9.65669355716449
action,fit,132482,148670,S09_flat_complex_C02,S09_flat_complex_C02:edge_0030:d0,12,corridor,,8.759825802786567
action,fit,133214,149402,S09_flat_complex_C02,S09_flat_complex_C02:edge_0064:d0,12,terminal,S09_flat_complex_C02:node:node_0064,8.25618009288153
action,fit,133231,149419,S09_flat_complex_C02,S09_flat_complex_C02:edge_0064:d1,12,corridor,,8.081843197819916
action,fit,135712,151900,S09_flat_complex_C03,S09_flat_complex_C03:edge_0024:d0,12,corridor,,8.218211910847522
action,fit,139507,155695,S09_flat_complex_C04,S09_flat_complex_C04:edge_0024:d1,12,corridor,,8.183174723906198
action,fit,139737,155925,S09_flat_complex_C04,S09_flat_complex_C04:edge_0033:d1,13,corridor,,7.76979695531346
action,fit,139949,156137,S09_flat_complex_C04,S09_flat_complex_C04:edge_0040:d0,15,terminal,S09_flat_complex_C04:node:node_0041,8.199621718882648
action,fit,139967,156155,S09_flat_complex_C04,S09_flat_complex_C04:edge_0040:d1,13,corridor,,8.074673593388201
action,fit,141382,157570,S09_flat_complex_C04,S09_flat_complex_C04:edge_0095:d0,12,corridor,,10.014577846677065
action,fit,141405,157593,S09_flat_complex_C04,S09_flat_complex_C04:edge_0095:d1,15,terminal,S09_flat_complex_C04:node:node_0092,10.001184015118465
action,fit,143879,160067,S09_flat_complex_C05,S09_flat_complex_C05:edge_0051:d0,11,terminal,S09_flat_complex_C05:node:node_0055,8.05132087730006
action,fit,143895,160083,S09_flat_complex_C05,S09_flat_complex_C05:edge_0051:d1,12,corridor,,8.252447899274854
action,fit,144103,160291,S09_flat_complex_C05,S09_flat_complex_C05:edge_0060:d1,12,corridor,,8.07922622802649
action,fit,144488,160676,S09_flat_complex_C05,S09_flat_complex_C05:edge_0076:d0,12,terminal,S09_flat_complex_C05:node:node_0078,10.309149343990999
action,fit,144502,160690,S09_flat_complex_C05,S09_flat_complex_C05:edge_0076:d1,11,junction,S09_flat_complex_C05:node:node_0070,10.406207753580489
action,fit,144855,161043,S09_flat_complex_C05,S09_flat_complex_C05:edge_0093:d0,11,corridor,,8.180295217747732
action,fit,145019,161207,S09_flat_complex_C05,S09_flat_complex_C05:edge_0099:d0,13,corridor,,8.095399454542376
action,fit,145562,161750,S09_flat_complex_C05,S09_flat_complex_C05:edge_0117:d0,12,corridor,,8.625365680205336
action,fit,146446,162634,S09_flat_complex_C05,S09_flat_complex_C05:edge_0145:d0,12,corridor,,8.202247117021427
action,fit,146465,162653,S09_flat_complex_C05,S09_flat_complex_C05:edge_0145:d1,13,terminal,S09_flat_complex_C05:node:node_0142,8.102641837655435
action,fit,148607,164795,S09_flat_complex_C06,S09_flat_complex_C06:edge_0075:d1,12,corridor,,7.809439627347712
action,fit,148989,165177,S09_flat_complex_C06,S09_flat_complex_C06:edge_0091:d0,11,corridor,,7.839399741380819
action,fit,150029,166217,S09_flat_complex_C06,S09_flat_complex_C06:edge_0138:d0,13,corridor,,8.653638825964737
action,fit,150051,166239,S09_flat_complex_C06,S09_flat_complex_C06:edge_0138:d1,15,terminal,S09_flat_complex_C06:node:node_0135,8.224283790666057
action,fit,162329,182431,S10_3d_complex_C02,S10_3d_complex_C02:edge_0057:d0,11,corridor,,8.028220559788577
action,fit,163098,183200,S10_3d_complex_C02,S10_3d_complex_C02:edge_0084:d0,18,terminal,S10_3d_complex_C02:node:node_0081,8.4752666973887
action,fit,163115,183217,S10_3d_complex_C02,S10_3d_complex_C02:edge_0084:d1,12,corridor,,9.018363029671871
action,fit,163859,183961,S10_3d_complex_C02,S10_3d_complex_C02:edge_0113:d1,11,terminal,S10_3d_complex_C02:node:node_0107,8.097030361552763
action,fit,164912,185014,S10_3d_complex_C02,S10_3d_complex_C02:edge_0165:d1,11,corridor,,8.448750320717723
action,fit,166415,186517,S10_3d_complex_C03,S10_3d_complex_C03:edge_0065:d0,13,corridor,,8.725826907447226
action,fit,166442,186544,S10_3d_complex_C03,S10_3d_complex_C03:edge_0065:d1,17,terminal,S10_3d_complex_C03:node:node_0057,8.683534727834083
action,fit,166618,186720,S10_3d_complex_C03,S10_3d_complex_C03:edge_0073:d0,12,corridor,,8.158179873280734
action,fit,168598,188700,S10_3d_complex_C03,S10_3d_complex_C03:edge_0163:d0,12,terminal,S10_3d_complex_C03:node:node_0161,8.240936814912692
action,fit,168615,188717,S10_3d_complex_C03,S10_3d_complex_C03:edge_0163:d1,12,corridor,,8.408644188976261
action,fit,171046,191148,S10_3d_complex_C04,S10_3d_complex_C04:edge_0102:d0,12,corridor,,7.96284051880163
action,fit,172189,192291,S10_3d_complex_C04,S10_3d_complex_C04:edge_0146:d0,17,terminal,S10_3d_complex_C04:node:node_0161,8.37031017318168
action,fit,172205,192307,S10_3d_complex_C04,S10_3d_complex_C04:edge_0146:d1,12,corridor,,8.293070973651258
action,fit,172467,192569,S10_3d_complex_C04,S10_3d_complex_C04:edge_0159:d1,11,corridor,,8.399887606550514
action,fit,172493,192595,S10_3d_complex_C04,S10_3d_complex_C04:edge_0160:d1,11,corridor,,8.195873368593533
action,fit,172627,192729,S10_3d_complex_C04,S10_3d_complex_C04:edge_0168:d0,13,corridor,,7.931312947876238
action,fit,173667,193769,S10_3d_complex_C05,S10_3d_complex_C05:edge_0045:d0,15,terminal,S10_3d_complex_C05:node:node_0053,8.587319868602853
action,fit,173681,193783,S10_3d_complex_C05,S10_3d_complex_C05:edge_0045:d1,11,corridor,,8.817429839294173
action,fit,175266,195368,S10_3d_complex_C05,S10_3d_complex_C05:edge_0105:d0,22,terminal,S10_3d_complex_C05:node:node_0104,8.713179322757064
action,fit,175282,195384,S10_3d_complex_C05,S10_3d_complex_C05:edge_0105:d1,12,corridor,,8.269430715093444
action,fit,176312,196414,S10_3d_complex_C05,S10_3d_complex_C05:edge_0159:d0,14,terminal,S10_3d_complex_C05:node:node_0165,7.781753347910768
action,fit,177081,197183,S10_3d_complex_C06,S10_3d_complex_C06:edge_0022:d0,11,terminal,S10_3d_complex_C06:node:node_0032,8.199191482586793
action,fit,177099,197201,S10_3d_complex_C06,S10_3d_complex_C06:edge_0022:d1,13,corridor,,7.997847619211225
action,fit,177684,197786,S10_3d_complex_C06,S10_3d_complex_C06:edge_0050:d0,12,corridor,,9.211308441287192
action,fit,177701,197803,S10_3d_complex_C06,S10_3d_complex_C06:edge_0050:d1,12,terminal,S10_3d_complex_C06:node:node_0044,10.139912535230687
action,fit,178368,198470,S10_3d_complex_C06,S10_3d_complex_C06:edge_0086:d0,12,terminal,S10_3d_complex_C06:node:node_0107,10.308445334164412
action,fit,178382,198484,S10_3d_complex_C06,S10_3d_complex_C06:edge_0086:d1,11,junction,S10_3d_complex_C06:node:node_0077,10.884941422484538
action,selection,7180,7180,S01_flat_tree_small_C07,S01_flat_tree_small_C07:edge_0000:d0,12,corridor,,8.395046009465565
action,selection,7259,7259,S01_flat_tree_small_C07,S01_flat_tree_small_C07:edge_0003:d1,13,terminal,S01_flat_tree_small_C07:node:node_0003,7.810441278880181
action,selection,8095,8095,S01_flat_tree_small_C07,S01_flat_tree_small_C07:edge_0048:d1,12,corridor,,8.459424102911699
action,selection,9276,9276,S01_flat_tree_small_C08,S01_flat_tree_small_C08:edge_0048:d1,12,corridor,,8.242502112868552
action,selection,17417,18891,S02_3d_tree_small_C07,S02_3d_tree_small_C07:edge_0000:d0,11,corridor,,8.383933769672705
action,selection,17914,19388,S02_3d_tree_small_C07,S02_3d_tree_small_C07:edge_0027:d1,12,corridor,,8.626109763032673
action,selection,19224,20698,S02_3d_tree_small_C08,S02_3d_tree_small_C08:edge_0032:d0,14,terminal,S02_3d_tree_small_C08:node:node_0036,9.210668155894231
action,selection,19241,20715,S02_3d_tree_small_C08,S02_3d_tree_small_C08:edge_0032:d1,12,corridor,,9.4903609026382
action,selection,19401,20875,S02_3d_tree_small_C08,S02_3d_tree_small_C08:edge_0038:d1,13,corridor,,9.001271178590617
action,selection,19623,21097,S02_3d_tree_small_C08,S02_3d_tree_small_C08:edge_0046:d0,17,terminal,S02_3d_tree_small_C08:node:node_0048,8.321126833211597
action,selection,19640,21114,S02_3d_tree_small_C08,S02_3d_tree_small_C08:edge_0046:d1,12,corridor,,8.703511050848183
action,selection,29578,32386,S03_flat_unicyclic_small_C07,S03_flat_unicyclic_small_C07:edge_0007:d0,12,corridor,,8.861618771865432
action,selection,29643,32451,S03_flat_unicyclic_small_C07,S03_flat_unicyclic_small_C07:edge_0010:d0,13,corridor,,7.941519398827417
action,selection,29659,32467,S03_flat_unicyclic_small_C07,S03_flat_unicyclic_small_C07:edge_0010:d1,12,terminal,S03_flat_unicyclic_small_C07:node:node_0010,8.291617017676328
action,selection,31620,34428,S03_flat_unicyclic_small_C08,S03_flat_unicyclic_small_C08:edge_0056:d0,12,corridor,,8.899839072245854
action,selection,31634,34442,S03_flat_unicyclic_small_C08,S03_flat_unicyclic_small_C08:edge_0056:d1,11,terminal,S03_flat_unicyclic_small_C08:node:node_0055,8.421713877685985
action,selection,41458,45732,S04_3d_unicyclic_small_C08,S04_3d_unicyclic_small_C08:edge_0016:d0,14,terminal,S04_3d_unicyclic_small_C08:node:node_0022,7.794266097173687
action,selection,41472,45746,S04_3d_unicyclic_small_C08,S04_3d_unicyclic_small_C08:edge_0016:d1,11,corridor,,7.91820290540981
action,selection,41630,45904,S04_3d_unicyclic_small_C08,S04_3d_unicyclic_small_C08:edge_0023:d0,12,terminal,S04_3d_unicyclic_small_C08:node:node_0024,8.341243411154117
action,selection,57788,63686,S05_flat_branch_medium_C07,S05_flat_branch_medium_C07:edge_0053:d0,12,corridor,,8.295570797214234
action,selection,57811,63709,S05_flat_branch_medium_C07,S05_flat_branch_medium_C07:edge_0053:d1,15,terminal,S05_flat_branch_medium_C07:node:node_0052,8.067904703484619
action,selection,58640,64538,S05_flat_branch_medium_C08,S05_flat_branch_medium_C08:edge_0007:d0,16,terminal,S05_flat_branch_medium_C08:node:node_0011,9.185756828703061
action,selection,58656,64554,S05_flat_branch_medium_C08,S05_flat_branch_medium_C08:edge_0007:d1,12,corridor,,8.353646919317026
action,selection,60514,66412,S05_flat_branch_medium_C08,S05_flat_branch_medium_C08:edge_0091:d0,12,corridor,,8.200459186278259
action,selection,60533,66431,S05_flat_branch_medium_C08,S05_flat_branch_medium_C08:edge_0091:d1,13,terminal,S05_flat_branch_medium_C08:node:node_0088,8.511119097768262
action,selection,60676,66574,S05_flat_branch_medium_C08,S05_flat_branch_medium_C08:edge_0095:d0,14,terminal,S05_flat_branch_medium_C08:node:node_0094,8.080201398819487
action,selection,60694,66592,S05_flat_branch_medium_C08,S05_flat_branch_medium_C08:edge_0095:d1,13,corridor,,7.820691649323131
action,selection,74997,82927,S06_3d_branch_medium_C07,S06_3d_branch_medium_C07:edge_0054:d1,13,corridor,,7.796878080690218
action,selection,75287,83217,S06_3d_branch_medium_C07,S06_3d_branch_medium_C07:edge_0068:d0,15,terminal,S06_3d_branch_medium_C07:node:node_0073,9.296150814490348
action,selection,75303,83233,S06_3d_branch_medium_C07,S06_3d_branch_medium_C07:edge_0068:d1,12,junction,S06_3d_branch_medium_C07:node:node_0065,8.685417221448274
action,selection,76495,84425,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0038:d0,13,junction,S06_3d_branch_medium_C08:node:node_0044,9.726306355755733
action,selection,76519,84449,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0038:d1,16,terminal,S06_3d_branch_medium_C08:node:node_0036,9.38806935325878
action,selection,76722,84652,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0045:d0,12,corridor,,8.141708929517984
action,selection,76745,84675,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0045:d1,15,terminal,S06_3d_branch_medium_C08:node:node_0042,8.250240662726382
action,selection,76945,84875,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0054:d0,11,terminal,S06_3d_branch_medium_C08:node:node_0062,8.14424836932221
action,selection,76961,84891,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0054:d1,12,corridor,,8.11144025967211
action,selection,77052,84982,S06_3d_branch_medium_C08,S06_3d_branch_medium_C08:edge_0058:d0,12,corridor,,8.173937099405036
action,selection,98019,108031,S07_flat_loop_rich_C07,S07_flat_loop_rich_C07:edge_0071:d0,21,terminal,S07_flat_loop_rich_C07:node:node_0084,8.051956250378984
action,selection,98036,108048,S07_flat_loop_rich_C07,S07_flat_loop_rich_C07:edge_0071:d1,12,turn,S07_flat_loop_rich_C07:edge_0071:turn:000,8.753083617922732
action,selection,98952,108964,S07_flat_loop_rich_C07,S07_flat_loop_rich_C07:edge_0110:d0,12,corridor,,10.111804116830033
action,selection,98970,108982,S07_flat_loop_rich_C07,S07_flat_loop_rich_C07:edge_0110:d1,13,terminal,S07_flat_loop_rich_C07:node:node_0106,9.633381701923735
action,selection,99907,109919,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0021:d0,11,corridor,,7.769970776067798
action,selection,99963,109975,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0023:d0,11,terminal,S07_flat_loop_rich_C08:node:node_0025,7.999203558025233
action,selection,99980,109992,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0023:d1,13,corridor,,7.876440792909481
action,selection,101769,111781,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0119:d0,13,terminal,S07_flat_loop_rich_C08:node:node_0117,8.731505810422027
action,selection,101786,111798,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0119:d1,12,corridor,,8.43296564729266
action,selection,101916,111928,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0123:d0,14,terminal,S07_flat_loop_rich_C08:node:node_0122,8.408632991001838
action,selection,101933,111945,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0123:d1,12,corridor,,7.977848297029888
action,selection,120698,133452,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0007:d0,12,corridor,,7.9697786642390955
action,selection,120953,133707,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0013:d1,12,corridor,,8.47637956957275
action,selection,121017,133771,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0015:d1,12,corridor,,7.833899986632863
action,selection,121670,134424,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0040:d1,13,terminal,S08_3d_loop_rich_C07:node:node_0038,7.988126400921283
action,selection,123465,136219,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0108:d0,11,corridor,,7.824543947172419
action,selection,123898,136652,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0000:d0,12,corridor,,9.441233165369107
action,selection,123921,136675,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0000:d1,15,terminal,S08_3d_loop_rich_C08:node:node_0000,10.086956105771733
action,selection,123938,136692,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0001:d0,12,corridor,,9.186615066344984
action,selection,123959,136713,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0001:d1,14,terminal,S08_3d_loop_rich_C08:node:node_0001,8.991226492172155
action,selection,125017,137771,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0042:d0,13,terminal,S08_3d_loop_rich_C08:node:node_0053,11.386000114013472
action,selection,125034,137788,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0042:d1,12,junction,S08_3d_loop_rich_C08:node:node_0037,9.970680835889059
action,selection,125519,138273,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0064:d0,11,terminal,S08_3d_loop_rich_C08:node:node_0073,8.379295553425983
action,selection,125537,138291,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0064:d1,13,corridor,,8.541603483419511
action,selection,126830,139584,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0121:d0,12,corridor,,8.887290341602807
action,selection,126843,139597,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0121:d1,11,terminal,S08_3d_loop_rich_C08:node:node_0119,8.39166779960205
action,selection,150639,166827,S09_flat_complex_C07,S09_flat_complex_C07:edge_0006:d0,11,terminal,S09_flat_complex_C07:node:node_0007,8.798158286138008
action,selection,150655,166843,S09_flat_complex_C07,S09_flat_complex_C07:edge_0006:d1,12,corridor,,9.262925588847663
action,selection,150897,167085,S09_flat_complex_C07,S09_flat_complex_C07:edge_0018:d0,11,corridor,,8.186051411142195
action,selection,150923,167111,S09_flat_complex_C07,S09_flat_complex_C07:edge_0018:d1,16,terminal,S09_flat_complex_C07:node:node_0017,8.335928813488389
action,selection,150993,167181,S09_flat_complex_C07,S09_flat_complex_C07:edge_0021:d1,13,corridor,,7.746411512090093
action,selection,153769,169957,S09_flat_complex_C07,S09_flat_complex_C07:edge_0138:d0,11,corridor,,8.145653396240231
action,selection,155584,171772,S09_flat_complex_C08,S09_flat_complex_C08:edge_0052:d0,12,corridor,,8.918505098912096
action,selection,155600,171788,S09_flat_complex_C08,S09_flat_complex_C08:edge_0052:d1,12,terminal,S09_flat_complex_C08:node:node_0050,8.984290779893971
action,selection,155801,171989,S09_flat_complex_C08,S09_flat_complex_C08:edge_0060:d0,19,terminal,S09_flat_complex_C08:node:node_0075,7.749587268207924
action,selection,155817,172005,S09_flat_complex_C08,S09_flat_complex_C08:edge_0060:d1,12,corridor,,8.230712136206506
action,selection,157036,173224,S09_flat_complex_C08,S09_flat_complex_C08:edge_0103:d0,12,terminal,S09_flat_complex_C08:node:node_0102,8.057056473884018
action,selection,157053,173241,S09_flat_complex_C08,S09_flat_complex_C08:edge_0103:d1,12,corridor,,8.169878248806977
action,selection,180091,200193,S10_3d_complex_C07,S10_3d_complex_C07:edge_0001:d1,13,junction,S10_3d_complex_C07:node:node_0000,8.449467841499763
action,selection,180148,200250,S10_3d_complex_C07,S10_3d_complex_C07:edge_0003:d1,11,corridor,,8.002638786439498
action,selection,180600,200702,S10_3d_complex_C07,S10_3d_complex_C07:edge_0023:d1,17,terminal,S10_3d_complex_C07:node:node_0022,8.625745586346794
action,selection,182683,202785,S10_3d_complex_C07,S10_3d_complex_C07:edge_0106:d1,13,corridor,,7.788493918421369
action,selection,183195,203297,S10_3d_complex_C07,S10_3d_complex_C07:edge_0125:d1,12,corridor,,8.15749836536554
action,selection,183208,203310,S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,12,geometry_transition,S10_3d_complex_C07:edge_0126:geometry_change_point:000,8.348152448858436
action,selection,183238,203340,S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d1,19,junction,S10_3d_complex_C07:node:node_0119,8.539572687709203
action,selection,183325,203427,S10_3d_complex_C07,S10_3d_complex_C07:edge_0129:d0,19,terminal,S10_3d_complex_C07:node:node_0144,9.26159342258143
action,selection,183341,203443,S10_3d_complex_C07,S10_3d_complex_C07:edge_0129:d1,12,corridor,,8.348429542146315
action,selection,183379,203481,S10_3d_complex_C07,S10_3d_complex_C07:edge_0131:d0,13,corridor,,8.93657239822681
action,selection,183399,203501,S10_3d_complex_C07,S10_3d_complex_C07:edge_0131:d1,14,terminal,S10_3d_complex_C07:node:node_0122,9.813980613543135
action,selection,183528,203630,S10_3d_complex_C07,S10_3d_complex_C07:edge_0136:d0,12,terminal,S10_3d_complex_C07:node:node_0147,8.490926596696422
action,selection,183545,203647,S10_3d_complex_C07,S10_3d_complex_C07:edge_0136:d1,12,corridor,,8.815516085172588
action,selection,183668,203770,S10_3d_complex_C07,S10_3d_complex_C07:edge_0143:d1,11,corridor,,8.250511745603296
action,selection,184179,204281,S10_3d_complex_C08,S10_3d_complex_C08:edge_0000:d0,11,corridor,,8.395955197716104
action,selection,184201,204303,S10_3d_complex_C08,S10_3d_complex_C08:edge_0000:d1,15,terminal,S10_3d_complex_C08:node:node_0000,8.02936526082316
action,selection,185483,205585,S10_3d_complex_C08,S10_3d_complex_C08:edge_0050:d0,11,junction,S10_3d_complex_C08:node:node_0052,8.427167973801565
action,selection,185497,205599,S10_3d_complex_C08,S10_3d_complex_C08:edge_0050:d1,12,terminal,S10_3d_complex_C08:node:node_0048,10.11321780559053
action,selection,185954,206056,S10_3d_complex_C08,S10_3d_complex_C08:edge_0066:d0,14,corridor,,8.098129076578969
action,selection,186353,206455,S10_3d_complex_C08,S10_3d_complex_C08:edge_0079:d0,11,junction,S10_3d_complex_C08:node:node_0079,8.977226954602871
action,selection,186365,206467,S10_3d_complex_C08,S10_3d_complex_C08:edge_0079:d1,11,corridor,,8.19084804074634
action,selection,187025,207127,S10_3d_complex_C08,S10_3d_complex_C08:edge_0105:d1,13,corridor,,8.409141523934085
action,selection,187980,208082,S10_3d_complex_C08,S10_3d_complex_C08:edge_0159:d0,16,terminal,S10_3d_complex_C08:node:node_0162,8.682228627246836
action,selection,187999,208101,S10_3d_complex_C08,S10_3d_complex_C08:edge_0159:d1,13,corridor,,8.786523451920969
action,selection,188102,208204,S10_3d_complex_C08,S10_3d_complex_C08:edge_0165:d0,16,terminal,S10_3d_complex_C08:node:node_0163,9.93988754719246
action,selection,188118,208220,S10_3d_complex_C08,S10_3d_complex_C08:edge_0165:d1,12,junction,S10_3d_complex_C08:node:node_0161,10.662808304394336
combined,fit,809,809,S01_flat_tree_small_C01,S01_flat_tree_small_C01:edge_0036:d0,13,terminal,S01_flat_tree_small_C01:node:node_0038,6.596805519354299
combined,fit,825,825,S01_flat_tree_small_C01,S01_flat_tree_small_C01:edge_0036:d1,12,corridor,,6.836129494598605
combined,fit,1631,1631,S01_flat_tree_small_C02,S01_flat_tree_small_C02:edge_0014:d1,11,corridor,,6.603778814122739
combined,fit,2495,2495,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0004:d0,11,corridor,,14.72556816665551
combined,fit,3523,3523,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0042:d0,13,corridor,,6.6981108791349735
combined,fit,3545,3545,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0042:d1,15,terminal,S01_flat_tree_small_C03:node:node_0041,6.535395775324486
combined,fit,4763,4763,S01_flat_tree_small_C04,S01_flat_tree_small_C04:edge_0053:d1,11,corridor,,6.578509016350276
