event,probability_threshold,consensus_votes,stable_frames,release_frames,c07_precision,c07_recall,c07_f1,c07_predicted_commits
2,0.85,3,1,3,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.85,3,1,5,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.85,3,1,8,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.85,3,2,2,0.0,0.0,0.0,0
2,0.85,3,2,3,0.0,0.0,0.0,0
2,0.85,3,2,5,0.0,0.0,0.0,0
2,0.85,3,2,8,0.0,0.0,0.0,0
2,0.85,3,3,2,0.0,0.0,0.0,0
2,0.85,3,3,3,0.0,0.0,0.0,0
2,0.85,3,3,5,0.0,0.0,0.0,0
2,0.85,3,3,8,0.0,0.0,0.0,0
2,0.9,2,1,2,0.9387755102040817,0.7863247863247863,0.8558139534883721,98
2,0.9,2,1,3,0.9387755102040817,0.7863247863247863,0.8558139534883721,98
2,0.9,2,1,5,0.9387755102040817,0.7863247863247863,0.8558139534883721,98
2,0.9,2,1,8,0.9387755102040817,0.7863247863247863,0.8558139534883721,98
2,0.9,2,2,2,0.0,0.0,0.0,0
2,0.9,2,2,3,0.0,0.0,0.0,0
2,0.9,2,2,5,0.0,0.0,0.0,0
2,0.9,2,2,8,0.0,0.0,0.0,0
2,0.9,2,3,2,0.0,0.0,0.0,0
2,0.9,2,3,3,0.0,0.0,0.0,0
2,0.9,2,3,5,0.0,0.0,0.0,0
2,0.9,2,3,8,0.0,0.0,0.0,0
2,0.9,3,1,2,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.9,3,1,3,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.9,3,1,5,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.9,3,1,8,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
2,0.9,3,2,2,0.0,0.0,0.0,0
2,0.9,3,2,3,0.0,0.0,0.0,0
2,0.9,3,2,5,0.0,0.0,0.0,0
2,0.9,3,2,8,0.0,0.0,0.0,0
2,0.9,3,3,2,0.0,0.0,0.0,0
2,0.9,3,3,3,0.0,0.0,0.0,0
2,0.9,3,3,5,0.0,0.0,0.0,0
2,0.9,3,3,8,0.0,0.0,0.0,0
2,0.93,2,1,2,0.9375,0.7692307692307693,0.8450704225352113,96
2,0.93,2,1,3,0.9375,0.7692307692307693,0.8450704225352113,96
2,0.93,2,1,5,0.9375,0.7692307692307693,0.8450704225352113,96
2,0.93,2,1,8,0.9375,0.7692307692307693,0.8450704225352113,96
2,0.93,2,2,2,0.0,0.0,0.0,0
2,0.93,2,2,3,0.0,0.0,0.0,0
2,0.93,2,2,5,0.0,0.0,0.0,0
2,0.93,2,2,8,0.0,0.0,0.0,0
2,0.93,2,3,2,0.0,0.0,0.0,0
2,0.93,2,3,3,0.0,0.0,0.0,0
2,0.93,2,3,5,0.0,0.0,0.0,0
2,0.93,2,3,8,0.0,0.0,0.0,0
2,0.93,3,1,2,0.95,0.6495726495726496,0.7715736040609137,80
2,0.93,3,1,3,0.95,0.6495726495726496,0.7715736040609137,80
2,0.93,3,1,5,0.95,0.6495726495726496,0.7715736040609137,80
2,0.93,3,1,8,0.95,0.6495726495726496,0.7715736040609137,80
2,0.93,3,2,2,0.0,0.0,0.0,0
2,0.93,3,2,3,0.0,0.0,0.0,0
2,0.93,3,2,5,0.0,0.0,0.0,0
2,0.93,3,2,8,0.0,0.0,0.0,0
2,0.93,3,3,2,0.0,0.0,0.0,0
2,0.93,3,3,3,0.0,0.0,0.0,0
2,0.93,3,3,5,0.0,0.0,0.0,0
2,0.93,3,3,8,0.0,0.0,0.0,0
2,0.95,2,1,2,0.9347826086956522,0.7350427350427351,0.8229665071770336,92
2,0.95,2,1,3,0.9347826086956522,0.7350427350427351,0.8229665071770336,92
2,0.95,2,1,5,0.9347826086956522,0.7350427350427351,0.8229665071770336,92
2,0.95,2,1,8,0.9347826086956522,0.7350427350427351,0.8229665071770336,92
2,0.95,2,2,2,0.0,0.0,0.0,0
2,0.95,2,2,3,0.0,0.0,0.0,0
2,0.95,2,2,5,0.0,0.0,0.0,0
2,0.95,2,2,8,0.0,0.0,0.0,0
2,0.95,2,3,2,0.0,0.0,0.0,0
2,0.95,2,3,3,0.0,0.0,0.0,0
2,0.95,2,3,5,0.0,0.0,0.0,0
2,0.95,2,3,8,0.0,0.0,0.0,0
2,0.95,3,1,2,0.95,0.6495726495726496,0.7715736040609137,80
2,0.95,3,1,3,0.95,0.6495726495726496,0.7715736040609137,80
2,0.95,3,1,5,0.95,0.6495726495726496,0.7715736040609137,80
2,0.95,3,1,8,0.95,0.6495726495726496,0.7715736040609137,80
2,0.95,3,2,2,0.0,0.0,0.0,0
2,0.95,3,2,3,0.0,0.0,0.0,0
2,0.95,3,2,5,0.0,0.0,0.0,0
2,0.95,3,2,8,0.0,0.0,0.0,0
2,0.95,3,3,2,0.0,0.0,0.0,0
2,0.95,3,3,3,0.0,0.0,0.0,0
2,0.95,3,3,5,0.0,0.0,0.0,0
2,0.95,3,3,8,0.0,0.0,0.0,0
2,0.97,2,1,2,0.9310344827586207,0.6923076923076923,0.7941176470588235,87
2,0.97,2,1,3,0.9310344827586207,0.6923076923076923,0.7941176470588235,87
2,0.97,2,1,5,0.9310344827586207,0.6923076923076923,0.7941176470588235,87
2,0.97,2,1,8,0.9310344827586207,0.6923076923076923,0.7941176470588235,87
2,0.97,2,2,2,0.0,0.0,0.0,0
2,0.97,2,2,3,0.0,0.0,0.0,0
2,0.97,2,2,5,0.0,0.0,0.0,0
2,0.97,2,2,8,0.0,0.0,0.0,0
2,0.97,2,3,2,0.0,0.0,0.0,0
2,0.97,2,3,3,0.0,0.0,0.0,0
2,0.97,2,3,5,0.0,0.0,0.0,0
2,0.97,2,3,8,0.0,0.0,0.0,0
2,0.97,3,1,2,0.9473684210526315,0.6153846153846154,0.7461139896373057,76
2,0.97,3,1,3,0.9473684210526315,0.6153846153846154,0.7461139896373057,76
2,0.97,3,1,5,0.9473684210526315,0.6153846153846154,0.7461139896373057,76
2,0.97,3,1,8,0.9473684210526315,0.6153846153846154,0.7461139896373057,76
2,0.97,3,2,2,0.0,0.0,0.0,0
2,0.97,3,2,3,0.0,0.0,0.0,0
2,0.97,3,2,5,0.0,0.0,0.0,0
2,0.97,3,2,8,0.0,0.0,0.0,0
2,0.97,3,3,2,0.0,0.0,0.0,0
2,0.97,3,3,3,0.0,0.0,0.0,0
2,0.97,3,3,5,0.0,0.0,0.0,0
2,0.97,3,3,8,0.0,0.0,0.0,0
2,0.98,2,1,2,0.9404761904761905,0.6752136752136753,0.7860696517412936,84
2,0.98,2,1,3,0.9404761904761905,0.6752136752136753,0.7860696517412936,84
2,0.98,2,1,5,0.9404761904761905,0.6752136752136753,0.7860696517412936,84
2,0.98,2,1,8,0.9404761904761905,0.6752136752136753,0.7860696517412936,84
2,0.98,2,2,2,0.0,0.0,0.0,0
2,0.98,2,2,3,0.0,0.0,0.0,0
2,0.98,2,2,5,0.0,0.0,0.0,0
2,0.98,2,2,8,0.0,0.0,0.0,0
2,0.98,2,3,2,0.0,0.0,0.0,0
2,0.98,2,3,3,0.0,0.0,0.0,0
2,0.98,2,3,5,0.0,0.0,0.0,0
2,0.98,2,3,8,0.0,0.0,0.0,0
2,0.98,3,1,2,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.98,3,1,3,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.98,3,1,5,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.98,3,1,8,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.98,3,2,2,0.0,0.0,0.0,0
2,0.98,3,2,3,0.0,0.0,0.0,0
2,0.98,3,2,5,0.0,0.0,0.0,0
2,0.98,3,2,8,0.0,0.0,0.0,0
2,0.98,3,3,2,0.0,0.0,0.0,0
2,0.98,3,3,3,0.0,0.0,0.0,0
2,0.98,3,3,5,0.0,0.0,0.0,0
2,0.98,3,3,8,0.0,0.0,0.0,0
2,0.99,2,1,2,0.935064935064935,0.6153846153846154,0.7422680412371135,77
2,0.99,2,1,3,0.935064935064935,0.6153846153846154,0.7422680412371135,77
2,0.99,2,1,5,0.935064935064935,0.6153846153846154,0.7422680412371135,77
2,0.99,2,1,8,0.935064935064935,0.6153846153846154,0.7422680412371135,77
2,0.99,2,2,2,0.0,0.0,0.0,0
2,0.99,2,2,3,0.0,0.0,0.0,0
2,0.99,2,2,5,0.0,0.0,0.0,0
2,0.99,2,2,8,0.0,0.0,0.0,0
2,0.99,2,3,2,0.0,0.0,0.0,0
2,0.99,2,3,3,0.0,0.0,0.0,0
2,0.99,2,3,5,0.0,0.0,0.0,0
2,0.99,2,3,8,0.0,0.0,0.0,0
2,0.99,3,1,2,0.9452054794520548,0.5897435897435898,0.7263157894736842,73
2,0.99,3,1,3,0.9452054794520548,0.5897435897435898,0.7263157894736842,73
2,0.99,3,1,5,0.9452054794520548,0.5897435897435898,0.7263157894736842,73
2,0.99,3,1,8,0.9452054794520548,0.5897435897435898,0.7263157894736842,73
2,0.99,3,2,2,0.0,0.0,0.0,0
2,0.99,3,2,3,0.0,0.0,0.0,0
2,0.99,3,2,5,0.0,0.0,0.0,0
2,0.99,3,2,8,0.0,0.0,0.0,0
2,0.99,3,3,2,0.0,0.0,0.0,0
2,0.99,3,3,3,0.0,0.0,0.0,0
2,0.99,3,3,5,0.0,0.0,0.0,0
2,0.99,3,3,8,0.0,0.0,0.0,0
2,0.995,2,1,2,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.995,2,1,3,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.995,2,1,5,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.995,2,1,8,0.9466666666666667,0.6068376068376068,0.7395833333333334,75
2,0.995,2,2,2,0.0,0.0,0.0,0
2,0.995,2,2,3,0.0,0.0,0.0,0
2,0.995,2,2,5,0.0,0.0,0.0,0
2,0.995,2,2,8,0.0,0.0,0.0,0
2,0.995,2,3,2,0.0,0.0,0.0,0
2,0.995,2,3,3,0.0,0.0,0.0,0
2,0.995,2,3,5,0.0,0.0,0.0,0
2,0.995,2,3,8,0.0,0.0,0.0,0
2,0.995,3,1,2,1.0,0.5726495726495726,0.7282608695652174,67
2,0.995,3,1,3,1.0,0.5726495726495726,0.7282608695652174,67
2,0.995,3,1,5,1.0,0.5726495726495726,0.7282608695652174,67
2,0.995,3,1,8,1.0,0.5726495726495726,0.7282608695652174,67
2,0.995,3,2,2,0.0,0.0,0.0,0
2,0.995,3,2,3,0.0,0.0,0.0,0
2,0.995,3,2,5,0.0,0.0,0.0,0
2,0.995,3,2,8,0.0,0.0,0.0,0
2,0.995,3,3,2,0.0,0.0,0.0,0
2,0.995,3,3,3,0.0,0.0,0.0,0
2,0.995,3,3,5,0.0,0.0,0.0,0
2,0.995,3,3,8,0.0,0.0,0.0,0
2,0.997,2,1,2,0.971830985915493,0.5897435897435898,0.7340425531914894,71
2,0.997,2,1,3,0.971830985915493,0.5897435897435898,0.7340425531914894,71
2,0.997,2,1,5,0.971830985915493,0.5897435897435898,0.7340425531914894,71
2,0.997,2,1,8,0.971830985915493,0.5897435897435898,0.7340425531914894,71
2,0.997,2,2,2,0.0,0.0,0.0,0
2,0.997,2,2,3,0.0,0.0,0.0,0
2,0.997,2,2,5,0.0,0.0,0.0,0
2,0.997,2,2,8,0.0,0.0,0.0,0
2,0.997,2,3,2,0.0,0.0,0.0,0
2,0.997,2,3,3,0.0,0.0,0.0,0
2,0.997,2,3,5,0.0,0.0,0.0,0
2,0.997,2,3,8,0.0,0.0,0.0,0
2,0.997,3,1,2,1.0,0.5384615384615384,0.7000000000000001,63
2,0.997,3,1,3,1.0,0.5384615384615384,0.7000000000000001,63
2,0.997,3,1,5,1.0,0.5384615384615384,0.7000000000000001,63
2,0.997,3,1,8,1.0,0.5384615384615384,0.7000000000000001,63
2,0.997,3,2,2,0.0,0.0,0.0,0
2,0.997,3,2,3,0.0,0.0,0.0,0
2,0.997,3,2,5,0.0,0.0,0.0,0
2,0.997,3,2,8,0.0,0.0,0.0,0
2,0.997,3,3,2,0.0,0.0,0.0,0
2,0.997,3,3,3,0.0,0.0,0.0,0
2,0.997,3,3,5,0.0,0.0,0.0,0
2,0.997,3,3,8,0.0,0.0,0.0,0
2,0.999,2,1,2,1.0,0.5128205128205128,0.6779661016949152,60
2,0.999,2,1,3,1.0,0.5128205128205128,0.6779661016949152,60
2,0.999,2,1,5,1.0,0.5128205128205128,0.6779661016949152,60
2,0.999,2,1,8,1.0,0.5128205128205128,0.6779661016949152,60
2,0.999,2,2,2,0.0,0.0,0.0,0
2,0.999,2,2,3,0.0,0.0,0.0,0
2,0.999,2,2,5,0.0,0.0,0.0,0
2,0.999,2,2,8,0.0,0.0,0.0,0
2,0.999,2,3,2,0.0,0.0,0.0,0
2,0.999,2,3,3,0.0,0.0,0.0,0
2,0.999,2,3,5,0.0,0.0,0.0,0
2,0.999,2,3,8,0.0,0.0,0.0,0
2,0.999,3,1,2,1.0,0.38461538461538464,0.5555555555555556,45
2,0.999,3,1,3,1.0,0.38461538461538464,0.5555555555555556,45
2,0.999,3,1,5,1.0,0.38461538461538464,0.5555555555555556,45
2,0.999,3,1,8,1.0,0.38461538461538464,0.5555555555555556,45
2,0.999,3,2,2,0.0,0.0,0.0,0
2,0.999,3,2,3,0.0,0.0,0.0,0
2,0.999,3,2,5,0.0,0.0,0.0,0
2,0.999,3,2,8,0.0,0.0,0.0,0
2,0.999,3,3,2,0.0,0.0,0.0,0
2,0.999,3,3,3,0.0,0.0,0.0,0
2,0.999,3,3,5,0.0,0.0,0.0,0
2,0.999,3,3,8,0.0,0.0,0.0,0
