parent_id,traversal_id,sequence_index,identity,traversal_arc_m,emission_arc_m,boundary_traversal_arc_m,metres_before_confirmation,metres_after_boundary,before_closed_confirmation,at_closed_confirmation,boundary_inside_five_frame_history
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,15,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,19.0,23.0,15.0,4.0,4.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,16,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,20.0,23.0,15.0,3.0,5.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,17,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,21.0,23.0,15.0,2.0,6.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,18,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,22.0,23.0,15.0,1.0,7.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,19,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,23.0,23.0,15.0,0.0,8.0,False,True,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,8,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,12.0,18.0,10.0,6.0,2.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,9,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,13.0,18.0,10.0,5.0,3.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,10,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,14.0,18.0,10.0,4.0,4.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,11,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,15.0,18.0,10.0,3.0,5.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,12,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,16.0,18.0,10.0,2.0,6.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,13,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,17.0,18.0,10.0,1.0,7.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d0,14,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,18.0,18.0,10.0,0.0,8.0,False,True,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,17,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,21.0,27.0,19.0,6.0,2.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,18,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,22.0,27.0,19.0,5.0,3.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,19,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,23.0,27.0,19.0,4.0,4.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,20,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,24.0,27.0,19.0,3.0,5.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,21,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,25.0,27.0,19.0,2.0,6.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,22,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,26.0,27.0,19.0,1.0,7.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0109:d1,23,S07_flat_loop_rich_C05:edge_0109:geometry_change_point:000,27.0,27.0,19.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d0,6,S08_3d_loop_rich_C01:node:node_0035,10.0,15.0,7.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d0,7,S08_3d_loop_rich_C01:node:node_0035,11.0,15.0,7.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d0,8,S08_3d_loop_rich_C01:node:node_0035,12.0,15.0,7.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d0,9,S08_3d_loop_rich_C01:node:node_0035,13.0,15.0,7.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d0,10,S08_3d_loop_rich_C01:node:node_0035,14.0,15.0,7.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d0,11,S08_3d_loop_rich_C01:node:node_0035,15.0,15.0,7.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d1,13,S08_3d_loop_rich_C01:node:node_0035,17.0,22.0,14.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d1,14,S08_3d_loop_rich_C01:node:node_0035,18.0,22.0,14.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d1,15,S08_3d_loop_rich_C01:node:node_0035,19.0,22.0,14.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d1,16,S08_3d_loop_rich_C01:node:node_0035,20.0,22.0,14.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d1,17,S08_3d_loop_rich_C01:node:node_0035,21.0,22.0,14.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0037:d1,18,S08_3d_loop_rich_C01:node:node_0035,22.0,22.0,14.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d0,11,S08_3d_loop_rich_C02:node:node_0036,15.0,20.0,12.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d0,12,S08_3d_loop_rich_C02:node:node_0036,16.0,20.0,12.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d0,13,S08_3d_loop_rich_C02:node:node_0036,17.0,20.0,12.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d0,14,S08_3d_loop_rich_C02:node:node_0036,18.0,20.0,12.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d0,15,S08_3d_loop_rich_C02:node:node_0036,19.0,20.0,12.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d0,16,S08_3d_loop_rich_C02:node:node_0036,20.0,20.0,12.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,6,S08_3d_loop_rich_C02:node:node_0036,10.0,16.0,8.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,7,S08_3d_loop_rich_C02:node:node_0036,11.0,16.0,8.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,8,S08_3d_loop_rich_C02:node:node_0036,12.0,16.0,8.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,9,S08_3d_loop_rich_C02:node:node_0036,13.0,16.0,8.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,10,S08_3d_loop_rich_C02:node:node_0036,14.0,16.0,8.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,11,S08_3d_loop_rich_C02:node:node_0036,15.0,16.0,8.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0026:d1,12,S08_3d_loop_rich_C02:node:node_0036,16.0,16.0,8.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,8,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,12.0,18.0,10.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,9,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,13.0,18.0,10.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,10,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,14.0,18.0,10.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,11,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,15.0,18.0,10.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,12,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,16.0,18.0,10.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,13,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,17.0,18.0,10.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d0,14,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,18.0,18.0,10.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,10,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,14.0,20.0,12.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,11,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,15.0,20.0,12.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,12,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,16.0,20.0,12.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,13,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,17.0,20.0,12.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,14,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,18.0,20.0,12.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,15,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,19.0,20.0,12.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0120:d1,16,S08_3d_loop_rich_C02:edge_0120:geometry_change_point:000,20.0,20.0,12.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d0,17,S08_3d_loop_rich_C03:node:node_0013,21.0,26.0,18.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d0,18,S08_3d_loop_rich_C03:node:node_0013,22.0,26.0,18.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d0,19,S08_3d_loop_rich_C03:node:node_0013,23.0,26.0,18.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d0,20,S08_3d_loop_rich_C03:node:node_0013,24.0,26.0,18.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d0,21,S08_3d_loop_rich_C03:node:node_0013,25.0,26.0,18.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d0,22,S08_3d_loop_rich_C03:node:node_0013,26.0,26.0,18.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d1,7,S08_3d_loop_rich_C03:node:node_0013,11.0,16.0,8.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d1,8,S08_3d_loop_rich_C03:node:node_0013,12.0,16.0,8.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d1,9,S08_3d_loop_rich_C03:node:node_0013,13.0,16.0,8.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d1,10,S08_3d_loop_rich_C03:node:node_0013,14.0,16.0,8.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d1,11,S08_3d_loop_rich_C03:node:node_0013,15.0,16.0,8.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0011:d1,12,S08_3d_loop_rich_C03:node:node_0013,16.0,16.0,8.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d0,9,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,13.0,18.0,10.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d0,10,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,14.0,18.0,10.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d0,11,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,15.0,18.0,10.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d0,12,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,16.0,18.0,10.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d0,13,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,17.0,18.0,10.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d0,14,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,18.0,18.0,10.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d1,15,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,19.0,24.0,16.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d1,16,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,20.0,24.0,16.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d1,17,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,21.0,24.0,16.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d1,18,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,22.0,24.0,16.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d1,19,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,23.0,24.0,16.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C03,S08_3d_loop_rich_C03:edge_0018:d1,20,S08_3d_loop_rich_C03:edge_0018:geometry_change_point:000,24.0,24.0,16.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0105:d1,10,S08_3d_loop_rich_C05:node:node_0102,14.0,19.0,11.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0105:d1,11,S08_3d_loop_rich_C05:node:node_0102,15.0,19.0,11.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0105:d1,12,S08_3d_loop_rich_C05:node:node_0102,16.0,19.0,11.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0105:d1,13,S08_3d_loop_rich_C05:node:node_0102,17.0,19.0,11.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0105:d1,14,S08_3d_loop_rich_C05:node:node_0102,18.0,19.0,11.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C05,S08_3d_loop_rich_C05:edge_0105:d1,15,S08_3d_loop_rich_C05:node:node_0102,19.0,19.0,11.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,12,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,16.0,21.0,13.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,13,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,17.0,21.0,13.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,14,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,18.0,21.0,13.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,15,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,19.0,21.0,13.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,16,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,20.0,21.0,13.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d0,17,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,21.0,21.0,13.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d1,10,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,14.0,19.0,11.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0021:d1,11,S08_3d_loop_rich_C06:edge_0021:geometry_change_point:000,15.0,19.0,11.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d0,15,S08_3d_loop_rich_C06:node:node_0032,19.0,24.0,16.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d0,16,S08_3d_loop_rich_C06:node:node_0032,20.0,24.0,16.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d0,17,S08_3d_loop_rich_C06:node:node_0032,21.0,24.0,16.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d0,18,S08_3d_loop_rich_C06:node:node_0032,22.0,24.0,16.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d0,19,S08_3d_loop_rich_C06:node:node_0032,23.0,24.0,16.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d0,20,S08_3d_loop_rich_C06:node:node_0032,24.0,24.0,16.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d1,7,S08_3d_loop_rich_C06:node:node_0032,11.0,16.0,8.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d1,8,S08_3d_loop_rich_C06:node:node_0032,12.0,16.0,8.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d1,9,S08_3d_loop_rich_C06:node:node_0032,13.0,16.0,8.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d1,10,S08_3d_loop_rich_C06:node:node_0032,14.0,16.0,8.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d1,11,S08_3d_loop_rich_C06:node:node_0032,15.0,16.0,8.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0031:d1,12,S08_3d_loop_rich_C06:node:node_0032,16.0,16.0,8.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,7,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,11.0,21.0,11.0,10.0,0.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,8,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,12.0,21.0,11.0,9.0,1.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,9,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,13.0,21.0,11.0,8.0,2.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,10,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,14.0,21.0,11.0,7.0,3.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,11,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,15.0,21.0,11.0,6.0,4.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,12,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,16.0,21.0,11.0,5.0,5.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,13,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,17.0,21.0,11.0,4.0,6.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,14,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,18.0,21.0,11.0,3.0,7.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,15,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,19.0,21.0,11.0,2.0,8.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,16,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,20.0,21.0,11.0,1.0,9.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d0,17,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,21.0,21.0,11.0,0.0,10.0,False,True,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,11,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,15.0,25.0,15.0,10.0,0.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,12,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,16.0,25.0,15.0,9.0,1.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,13,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,17.0,25.0,15.0,8.0,2.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,14,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,18.0,25.0,15.0,7.0,3.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,15,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,19.0,25.0,15.0,6.0,4.0,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,16,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,20.0,25.0,15.0,5.0,5.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,17,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,21.0,25.0,15.0,4.0,6.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,18,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,22.0,25.0,15.0,3.0,7.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,19,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,23.0,25.0,15.0,2.0,8.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,20,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,24.0,25.0,15.0,1.0,9.0,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0036:d1,21,S08_3d_loop_rich_C06:edge_0036:geometry_change_point:000,25.0,25.0,15.0,0.0,10.0,False,True,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d0,9,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,13.0,18.0,10.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d0,10,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,14.0,18.0,10.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d0,11,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,15.0,18.0,10.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d1,14,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,18.0,23.0,15.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d1,15,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,19.0,23.0,15.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d1,16,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,20.0,23.0,15.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d1,17,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,21.0,23.0,15.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d1,18,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,22.0,23.0,15.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C06,S08_3d_loop_rich_C06:edge_0038:d1,19,S08_3d_loop_rich_C06:edge_0038:geometry_change_point:000,23.0,23.0,15.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,14,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,18.0,24.0,16.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,15,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,19.0,24.0,16.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,16,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,20.0,24.0,16.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,17,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,21.0,24.0,16.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,18,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,22.0,24.0,16.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,19,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,23.0,24.0,16.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d0,20,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,24.0,24.0,16.0,0.0,8.0,False,True,False
