pose_index,frame_index,route_arc_m,edge_id,tunnel_id,z_offset_m,candidate_sensor_z_m,horizontal_clearance_m,downward_distance_m,upward_distance_m,vertical_evidence_complete,floor_following_passed,feasible
7,2519,5038.0,edge_0009,129,0.15,-29.087361273947376,1.6254682540893555,1.2208317518234253,4.780060768127441,True,False,False
7,2519,5038.0,edge_0009,129,0.2,-29.037361273947376,1.869900107383728,1.2708309888839722,4.7300615310668945,True,False,False
7,2519,5038.0,edge_0009,129,0.25,-28.987361273947375,2.0574793815612793,1.320830225944519,4.680062294006348,True,False,False
7,2519,5038.0,edge_0009,129,0.3,-28.937361273947374,2.0660409927368164,1.3708313703536987,4.630061149597168,True,False,False
7,2519,5038.0,edge_0009,129,0.35,-28.887361273947374,2.144035816192627,1.4208306074142456,4.580061912536621,True,False,False
7,2519,5038.0,edge_0009,129,0.4,-28.837361273947376,2.2371809482574463,1.4708317518234253,4.530060768127441,True,False,False
7,2519,5038.0,edge_0009,129,0.45,-28.787361273947376,2.3172988891601562,1.5208309888839722,4.4800615310668945,True,False,False
7,2519,5038.0,edge_0009,129,0.5,-28.737361273947375,2.3983240127563477,1.570830225944519,4.430062294006348,True,False,False
7,2519,5038.0,edge_0009,129,0.55,-28.687361273947374,2.4855539798736572,1.6208313703536987,4.380061149597168,True,False,False
7,2519,5038.0,edge_0009,129,0.6,-28.637361273947374,2.5478458404541016,1.670830488204956,4.330061912536621,True,False,False
7,2519,5038.0,edge_0009,129,0.65,-28.587361273947376,2.5639052391052246,1.7208316326141357,4.280060768127441,True,False,False
7,2519,5038.0,edge_0009,129,0.7,-28.537361273947376,2.581665277481079,1.7708309888839722,4.2300615310668945,True,False,False
7,2519,5038.0,edge_0009,129,0.75,-28.487361273947375,2.6003048419952393,1.8208303451538086,4.180062294006348,True,False,False
7,2519,5038.0,edge_0009,129,0.8,-28.437361273947374,2.619798421859741,1.8708312511444092,4.130061149597168,True,False,False
7,2519,5038.0,edge_0009,129,0.85,-28.387361273947374,2.6186344623565674,1.9208306074142456,4.080061912536621,True,False,False
7,2519,5038.0,edge_0009,129,0.9,-28.337361273947376,2.612637996673584,1.9708317518234253,4.030060768127441,True,False,False
7,2519,5038.0,edge_0009,129,0.95,-28.287361273947376,2.6080775260925293,2.0208311080932617,3.9800615310668945,True,False,False
7,2519,5038.0,edge_0009,129,1.0,-28.237361273947375,2.61564040184021,2.0708301067352295,3.9300622940063477,True,False,False
7,2519,5038.0,edge_0009,129,1.05,-28.187361273947374,2.620565891265869,2.120831251144409,3.880061149597168,True,False,False
7,2519,5038.0,edge_0009,129,1.1,-28.137361273947374,2.6272172927856445,2.170830488204956,3.830061912536621,True,False,False
7,2519,5038.0,edge_0009,129,1.15,-28.087361273947376,2.634860038757324,2.220831871032715,3.7800607681274414,True,False,False
7,2519,5038.0,edge_0009,129,1.2,-28.037361273947376,2.6423447132110596,2.2708308696746826,3.7300612926483154,True,False,False
7,2519,5038.0,edge_0009,129,1.25,-27.987361273947375,2.6450355052948,2.3208301067352295,3.6800622940063477,True,False,False
7,2519,5038.0,edge_0009,129,1.3,-27.937361273947374,2.6441116333007812,2.370831251144409,3.630061388015747,True,False,False
7,2519,5038.0,edge_0009,129,1.35,-27.887361273947374,2.6486260890960693,2.420830726623535,3.580061912536621,True,False,False
7,2519,5038.0,edge_0009,129,1.4,-27.837361273947376,2.6483113765716553,2.470831871032715,3.5300607681274414,True,False,False
7,2519,5038.0,edge_0009,129,1.45,-27.787361273947376,2.6481974124908447,2.5208308696746826,3.4800615310668945,True,False,False
7,2519,5038.0,edge_0009,129,1.5,-27.737361273947375,2.6473989486694336,2.5708303451538086,3.4300620555877686,True,False,False
7,2519,5038.0,edge_0009,129,1.55,-27.687361273947374,2.6451120376586914,2.6208314895629883,3.380061149597168,True,False,False
7,2519,5038.0,edge_0009,129,1.6,-27.637361273947374,2.640061616897583,2.670830488204956,3.3300621509552,True,False,False
7,2519,5038.0,edge_0009,129,1.65,-27.587361273947376,2.6379828453063965,2.7208316326141357,3.2800605297088623,True,False,False
7,2519,5038.0,edge_0009,129,1.7,-27.537361273947376,2.6354267597198486,2.7708308696746826,3.2300615310668945,True,False,False
7,2519,5038.0,edge_0009,129,1.75,-27.487361273947375,2.3676917552948,2.8208303451538086,3.1800622940063477,True,False,False
7,2519,5038.0,edge_0009,129,1.8,-27.437361273947374,2.2392330169677734,2.870831251144409,3.130061149597168,True,False,False
7,2519,5038.0,edge_0009,129,1.85,-27.387361273947374,2.213987112045288,2.920830488204956,3.080061912536621,True,False,False
7,2519,5038.0,edge_0009,129,1.9,-27.337361273947376,2.1887407302856445,2.9708316326141357,3.0300607681274414,True,False,False
7,2519,5038.0,edge_0009,129,1.95,-27.287361273947376,2.163494825363159,3.0208311080932617,2.9800615310668945,True,False,False
7,2519,5038.0,edge_0009,129,2.0,-27.237361273947375,2.138249158859253,3.0708301067352295,2.9300622940063477,True,False,False
8,2551,5102.0,edge_0000,129,-1.0,-33.38174746849298,0.712798535823822,inf,0.21121087670326233,False,False,False
8,2551,5102.0,edge_0000,129,-0.95,-33.331747468492985,0.16553308069705963,inf,0.16121165454387665,False,False,False
8,2551,5102.0,edge_0000,129,-0.9,-33.28174746849298,0.11152048408985138,inf,0.11120860278606415,False,False,False
8,2551,5102.0,edge_0000,129,-0.85,-33.23174746849298,0.06070459261536598,inf,0.06120936572551727,False,False,False
8,2551,5102.0,edge_0000,129,-0.8,-33.18174746849298,0.011117677204310894,inf,0.01121012307703495,False,False,False
8,2551,5102.0,edge_0000,129,-0.75,-33.13174746849298,0.038469236344099045,0.038789115846157074,4.106246471405029,True,False,False
8,2551,5102.0,edge_0000,129,-0.7,-33.081747468492985,0.08805614709854126,0.08878835290670395,4.056246757507324,True,False,False
8,2551,5102.0,edge_0000,129,-0.65,-33.03174746849298,0.1376468539237976,0.13879141211509705,4.00624418258667,True,False,False
8,2551,5102.0,edge_0000,129,-0.6,-32.98174746849298,0.1986212432384491,0.18879064917564392,3.956245183944702,True,False,False
8,2551,5102.0,edge_0000,129,-0.55,-32.93174746849298,0.24003873765468597,0.2387898862361908,3.9062459468841553,True,False,False
8,2551,5102.0,edge_0000,129,-0.5,-32.88174746849298,0.2727847099304199,0.28878912329673767,3.8562467098236084,True,False,False
8,2551,5102.0,edge_0000,129,-0.45,-32.831747468492985,0.3055306673049927,0.33878836035728455,3.8062472343444824,True,False,False
8,2551,5102.0,edge_0000,129,-0.4,-32.78174746849298,0.33835887908935547,0.38879141211509705,3.756244421005249,True,False,False
8,2551,5102.0,edge_0000,129,-0.35,-32.73174746849298,0.3739168345928192,0.4387906491756439,3.706244945526123,True,False,False
8,2551,5102.0,edge_0000,129,-0.3,-32.68174746849298,0.41269710659980774,0.4887898862361908,3.6562459468841553,True,False,False
8,2551,5102.0,edge_0000,129,-0.25,-32.63174746849298,0.45418989658355713,0.5387890934944153,3.6062467098236084,True,False,False
8,2551,5102.0,edge_0000,129,-0.2,-32.581747468492985,0.49740999937057495,0.5887883305549622,3.5562474727630615,True,False,False
8,2551,5102.0,edge_0000,129,-0.15,-32.53174746849298,0.5422767400741577,0.6387913823127747,3.506244421005249,True,False,False
8,2551,5102.0,edge_0000,129,-0.1,-32.48174746849298,0.5879725813865662,0.6887906193733215,3.456245183944702,True,False,False
8,2551,5102.0,edge_0000,129,-0.05,-32.43174746849298,0.6338372826576233,0.7387898564338684,3.4062459468841553,True,False,False
8,2551,5102.0,edge_0000,129,0.0,-32.38174746849298,0.6821408867835999,0.7887890934944153,3.3562467098236084,True,False,False
8,2551,5102.0,edge_0000,129,0.05,-32.331747468492985,1.2519359588623047,0.8387883305549622,3.3062474727630615,True,False,False
8,2551,5102.0,edge_0000,129,0.1,-32.28174746849298,1.3049145936965942,0.8887913823127747,3.25624418258667,True,False,False
8,2551,5102.0,edge_0000,129,0.15,-32.23174746849298,1.4590189456939697,0.9387907385826111,3.206245183944702,True,False,False
8,2551,5102.0,edge_0000,129,0.2,-32.18174746849298,1.6022117137908936,0.9887899160385132,3.1562459468841553,True,True,True
8,2551,5102.0,edge_0000,129,0.25,-32.13174746849298,1.906084656715393,1.03878915309906,3.1062467098236084,True,True,True
8,2551,5102.0,edge_0000,129,0.3,-32.081747468492985,2.110292911529541,1.088788390159607,3.0562474727630615,True,False,False
8,2551,5102.0,edge_0000,129,0.35,-32.03174746849298,2.1599109172821045,1.1387914419174194,3.006244421005249,True,False,False
8,2551,5102.0,edge_0000,129,0.4,-31.981747468492983,2.209665536880493,1.1887907981872559,2.956245183944702,True,False,False
8,2551,5102.0,edge_0000,129,0.45,-31.931747468492983,2.2596731185913086,1.2387900352478027,2.9062459468841553,True,False,False
8,2551,5102.0,edge_0000,129,0.5,-31.881747468492982,2.2956128120422363,1.28878915309906,2.8562467098236084,True,False,False
8,2551,5102.0,edge_0000,129,0.55,-31.83174746849298,2.3316822052001953,1.3387902975082397,2.8062455654144287,True,False,False
8,2551,5102.0,edge_0000,129,0.6,-31.78174746849298,2.3678035736083984,1.3887895345687866,2.756246328353882,True,False,False
8,2551,5102.0,edge_0000,129,0.65,-31.731747468492983,2.403926372528076,1.4387906789779663,2.706245183944702,True,False,False
8,2551,5102.0,edge_0000,129,0.7,-31.681747468492983,2.4400475025177,1.4887899160385132,2.6562459468841553,True,False,False
8,2551,5102.0,edge_0000,129,0.75,-31.631747468492982,2.4710195064544678,1.53878915309906,2.6062467098236084,True,False,False
8,2551,5102.0,edge_0000,129,0.8,-31.58174746849298,2.4942727088928223,1.5887902975082397,2.5562455654144287,True,False,False
8,2551,5102.0,edge_0000,129,0.85,-31.53174746849298,2.5175251960754395,1.6387895345687866,2.506246328353882,True,False,False
8,2551,5102.0,edge_0000,129,0.9,-31.481747468492983,2.534968614578247,1.6887906789779663,2.456245183944702,True,False,False
8,2551,5102.0,edge_0000,129,0.95,-31.431747468492983,2.4836835861206055,1.7387899160385132,2.4062459468841553,True,False,False
8,2551,5102.0,edge_0000,129,1.0,-31.381747468492982,2.4314122200012207,1.78878915309906,2.3562467098236084,True,False,False
8,2551,5102.0,edge_0000,129,1.05,-31.33174746849298,2.4211649894714355,1.8387902975082397,2.3062453269958496,True,False,False
8,2551,5102.0,edge_0000,129,1.1,-31.28174746849298,2.442296266555786,1.8887896537780762,2.256246328353882,True,False,False
8,2551,5102.0,edge_0000,129,1.15,-31.231747468492983,2.4636189937591553,1.9387906789779663,2.206245183944702,True,False,False
8,2551,5102.0,edge_0000,129,1.2,-31.181747468492983,2.4845762252807617,1.9887899160385132,2.156245708465576,True,False,False
8,2551,5102.0,edge_0000,129,1.25,-31.131747468492982,2.5060982704162598,2.0387892723083496,2.1062467098236084,True,False,False
8,2551,5102.0,edge_0000,129,1.3,-31.08174746849298,2.5278236865997314,2.0887904167175293,2.0562455654144287,True,False,False
8,2551,5102.0,edge_0000,129,1.35,-31.03174746849298,2.5487921237945557,2.138789653778076,2.0062460899353027,True,False,False
8,2551,5102.0,edge_0000,129,1.4,-30.981747468492983,2.570732355117798,2.1887905597686768,1.9562450647354126,True,False,False
8,2551,5102.0,edge_0000,129,1.45,-30.931747468492983,2.592886447906494,2.2387897968292236,1.9062458276748657,True,False,False
8,2551,5102.0,edge_0000,129,1.5,-30.881747468492982,2.5997464656829834,2.2887890338897705,1.8562465906143188,True,False,False
8,2551,5102.0,edge_0000,129,1.55,-30.83174746849298,2.5926549434661865,2.3387904167175293,1.8062454462051392,True,False,False
8,2551,5102.0,edge_0000,129,1.6,-30.78174746849298,2.5855636596679688,2.388789653778076,1.7562462091445923,True,False,False
8,2551,5102.0,edge_0000,129,1.65,-30.731747468492983,2.578472137451172,2.4387905597686768,1.7062451839447021,True,False,False
8,2551,5102.0,edge_0000,129,1.7,-30.681747468492983,2.571385622024536,2.4887897968292236,1.6562458276748657,True,False,False
8,2551,5102.0,edge_0000,129,1.75,-30.631747468492982,2.5654799938201904,2.5387890338897705,1.6062465906143188,True,False,False
8,2551,5102.0,edge_0000,129,1.8,-30.58174746849298,2.5604708194732666,2.5887904167175293,1.5562455654144287,True,False,False
8,2551,5102.0,edge_0000,129,1.85,-30.53174746849298,2.558962821960449,2.638789653778076,1.5062462091445923,True,False,False
8,2551,5102.0,edge_0000,129,1.9,-30.481747468492983,2.5602383613586426,2.688790798187256,1.4562450647354126,True,False,False
8,2551,5102.0,edge_0000,129,1.95,-30.431747468492983,2.559901714324951,2.7387900352478027,1.4062459468841553,True,False,False
8,2551,5102.0,edge_0000,129,2.0,-30.381747468492982,2.5617575645446777,2.7887890338897705,1.3562465906143188,True,False,False
