threshold,region,selection,tp,fp,fn,ignored,output_count,precision,recall,f1
8.489242642184536e-11,old,after,12,123,0,145,280,0.08888888888888889,1.0,0.16326530612244897
8.489242642184536e-11,fixed,before,12,145,0,161,318,0.07643312101910828,1.0,0.14201183431952663
8.489242642184536e-11,fixed,after,12,138,0,130,280,0.08,1.0,0.14814814814814814
8.677209645258088e-11,old,before,12,129,0,176,317,0.0851063829787234,1.0,0.1568627450980392
8.677209645258088e-11,old,after,12,123,0,144,279,0.08888888888888889,1.0,0.16326530612244897
8.677209645258088e-11,fixed,before,12,145,0,160,317,0.07643312101910828,1.0,0.14201183431952663
8.677209645258088e-11,fixed,after,12,138,0,129,279,0.08,1.0,0.14814814814814814
9.427793268290685e-11,old,before,12,129,0,175,316,0.0851063829787234,1.0,0.1568627450980392
9.427793268290685e-11,old,after,12,123,0,143,278,0.08888888888888889,1.0,0.16326530612244897
9.427793268290685e-11,fixed,before,12,145,0,159,316,0.07643312101910828,1.0,0.14201183431952663
9.427793268290685e-11,fixed,after,12,138,0,128,278,0.08,1.0,0.14814814814814814
9.525470689997206e-11,old,before,12,129,0,174,315,0.0851063829787234,1.0,0.1568627450980392
9.525470689997206e-11,old,after,12,123,0,143,278,0.08888888888888889,1.0,0.16326530612244897
9.525470689997206e-11,fixed,before,12,145,0,158,315,0.07643312101910828,1.0,0.14201183431952663
9.525470689997206e-11,fixed,after,12,138,0,128,278,0.08,1.0,0.14814814814814814
1.0309709336242534e-10,old,before,12,129,0,173,314,0.0851063829787234,1.0,0.1568627450980392
1.0309709336242534e-10,old,after,12,123,0,142,277,0.08888888888888889,1.0,0.16326530612244897
1.0309709336242534e-10,fixed,before,12,145,0,157,314,0.07643312101910828,1.0,0.14201183431952663
1.0309709336242534e-10,fixed,after,12,138,0,127,277,0.08,1.0,0.14814814814814814
1.0867126642999381e-10,old,before,12,128,0,173,313,0.08571428571428572,1.0,0.15789473684210525
1.0867126642999381e-10,old,after,12,122,0,142,276,0.08955223880597014,1.0,0.1643835616438356
1.0867126642999381e-10,fixed,before,12,144,0,157,313,0.07692307692307693,1.0,0.14285714285714285
1.0867126642999381e-10,fixed,after,12,137,0,127,276,0.08053691275167785,1.0,0.14906832298136646
1.1022143614480839e-10,old,before,12,128,0,172,312,0.08571428571428572,1.0,0.15789473684210525
1.1022143614480839e-10,old,after,12,122,0,142,276,0.08955223880597014,1.0,0.1643835616438356
1.1022143614480839e-10,fixed,before,12,144,0,156,312,0.07692307692307693,1.0,0.14285714285714285
1.1022143614480839e-10,fixed,after,12,137,0,127,276,0.08053691275167785,1.0,0.14906832298136646
1.2357760648118443e-10,old,before,12,128,0,171,311,0.08571428571428572,1.0,0.15789473684210525
1.2357760648118443e-10,old,after,12,122,0,141,275,0.08955223880597014,1.0,0.1643835616438356
1.2357760648118443e-10,fixed,before,12,144,0,155,311,0.07692307692307693,1.0,0.14285714285714285
1.2357760648118443e-10,fixed,after,12,137,0,126,275,0.08053691275167785,1.0,0.14906832298136646
1.3484716121503482e-10,old,before,12,128,0,170,310,0.08571428571428572,1.0,0.15789473684210525
1.3484716121503482e-10,old,after,12,122,0,140,274,0.08955223880597014,1.0,0.1643835616438356
1.3484716121503482e-10,fixed,before,12,144,0,154,310,0.07692307692307693,1.0,0.14285714285714285
1.3484716121503482e-10,fixed,after,12,137,0,125,274,0.08053691275167785,1.0,0.14906832298136646
1.37525935084426e-10,old,before,12,128,0,169,309,0.08571428571428572,1.0,0.15789473684210525
1.37525935084426e-10,old,after,12,122,0,139,273,0.08955223880597014,1.0,0.1643835616438356
1.37525935084426e-10,fixed,before,12,144,0,153,309,0.07692307692307693,1.0,0.14285714285714285
1.37525935084426e-10,fixed,after,12,137,0,124,273,0.08053691275167785,1.0,0.14906832298136646
1.4436640771720022e-10,old,before,12,128,0,168,308,0.08571428571428572,1.0,0.15789473684210525
1.4436640771720022e-10,old,after,12,122,0,138,272,0.08955223880597014,1.0,0.1643835616438356
1.4436640771720022e-10,fixed,before,12,144,0,152,308,0.07692307692307693,1.0,0.14285714285714285
1.4436640771720022e-10,fixed,after,12,137,0,123,272,0.08053691275167785,1.0,0.14906832298136646
1.4994618047214914e-10,old,before,12,128,0,167,307,0.08571428571428572,1.0,0.15789473684210525
1.4994618047214914e-10,old,after,12,122,0,137,271,0.08955223880597014,1.0,0.1643835616438356
1.4994618047214914e-10,fixed,before,12,144,0,151,307,0.07692307692307693,1.0,0.14285714285714285
1.4994618047214914e-10,fixed,after,12,137,0,122,271,0.08053691275167785,1.0,0.14906832298136646
2.0038587456028267e-10,old,before,12,128,0,166,306,0.08571428571428572,1.0,0.15789473684210525
2.0038587456028267e-10,old,after,12,122,0,137,271,0.08955223880597014,1.0,0.1643835616438356
2.0038587456028267e-10,fixed,before,12,144,0,150,306,0.07692307692307693,1.0,0.14285714285714285
2.0038587456028267e-10,fixed,after,12,137,0,122,271,0.08053691275167785,1.0,0.14906832298136646
2.3118622294315827e-10,old,before,12,128,0,165,305,0.08571428571428572,1.0,0.15789473684210525
2.3118622294315827e-10,old,after,12,122,0,137,271,0.08955223880597014,1.0,0.1643835616438356
2.3118622294315827e-10,fixed,before,12,144,0,149,305,0.07692307692307693,1.0,0.14285714285714285
2.3118622294315827e-10,fixed,after,12,137,0,122,271,0.08053691275167785,1.0,0.14906832298136646
2.3772370183472447e-10,old,before,12,127,0,165,304,0.08633093525179857,1.0,0.15894039735099338
2.3772370183472447e-10,old,after,12,121,0,137,270,0.09022556390977443,1.0,0.16551724137931034
2.3772370183472447e-10,fixed,before,12,143,0,149,304,0.07741935483870968,1.0,0.1437125748502994
2.3772370183472447e-10,fixed,after,12,136,0,122,270,0.08108108108108109,1.0,0.15
2.509258634209033e-10,old,before,12,127,0,164,303,0.08633093525179857,1.0,0.15894039735099338
2.509258634209033e-10,old,after,12,121,0,137,270,0.09022556390977443,1.0,0.16551724137931034
2.509258634209033e-10,fixed,before,12,143,0,148,303,0.07741935483870968,1.0,0.1437125748502994
2.509258634209033e-10,fixed,after,12,136,0,122,270,0.08108108108108109,1.0,0.15
3.017308070063507e-10,old,before,12,127,0,163,302,0.08633093525179857,1.0,0.15894039735099338
3.017308070063507e-10,old,after,12,121,0,137,270,0.09022556390977443,1.0,0.16551724137931034
3.017308070063507e-10,fixed,before,12,143,0,147,302,0.07741935483870968,1.0,0.1437125748502994
3.017308070063507e-10,fixed,after,12,136,0,122,270,0.08108108108108109,1.0,0.15
3.0324934230385736e-10,old,before,12,127,0,162,301,0.08633093525179857,1.0,0.15894039735099338
3.0324934230385736e-10,old,after,12,121,0,136,269,0.09022556390977443,1.0,0.16551724137931034
3.0324934230385736e-10,fixed,before,12,143,0,146,301,0.07741935483870968,1.0,0.1437125748502994
3.0324934230385736e-10,fixed,after,12,136,0,121,269,0.08108108108108109,1.0,0.15
3.066595311018716e-10,old,before,12,127,0,161,300,0.08633093525179857,1.0,0.15894039735099338
3.066595311018716e-10,old,after,12,121,0,136,269,0.09022556390977443,1.0,0.16551724137931034
3.066595311018716e-10,fixed,before,12,143,0,145,300,0.07741935483870968,1.0,0.1437125748502994
3.066595311018716e-10,fixed,after,12,136,0,121,269,0.08108108108108109,1.0,0.15
3.151634508924417e-10,old,before,12,127,0,160,299,0.08633093525179857,1.0,0.15894039735099338
3.151634508924417e-10,old,after,12,121,0,135,268,0.09022556390977443,1.0,0.16551724137931034
3.151634508924417e-10,fixed,before,12,143,0,144,299,0.07741935483870968,1.0,0.1437125748502994
3.151634508924417e-10,fixed,after,12,136,0,120,268,0.08108108108108109,1.0,0.15
3.318177954625412e-10,old,before,12,127,0,159,298,0.08633093525179857,1.0,0.15894039735099338
3.318177954625412e-10,old,after,12,121,0,134,267,0.09022556390977443,1.0,0.16551724137931034
3.318177954625412e-10,fixed,before,12,143,0,143,298,0.07741935483870968,1.0,0.1437125748502994
3.318177954625412e-10,fixed,after,12,136,0,119,267,0.08108108108108109,1.0,0.15
3.7507125183466883e-10,old,before,12,126,0,159,297,0.08695652173913043,1.0,0.16
3.7507125183466883e-10,old,after,12,120,0,134,266,0.09090909090909091,1.0,0.16666666666666666
3.7507125183466883e-10,fixed,before,12,142,0,143,297,0.07792207792207792,1.0,0.14457831325301204
3.7507125183466883e-10,fixed,after,12,135,0,119,266,0.08163265306122448,1.0,0.1509433962264151
4.009179654929085e-10,old,before,12,125,0,159,296,0.08759124087591241,1.0,0.1610738255033557
4.009179654929085e-10,old,after,12,119,0,134,265,0.0916030534351145,1.0,0.16783216783216784
4.009179654929085e-10,fixed,before,12,141,0,143,296,0.0784313725490196,1.0,0.14545454545454545
4.009179654929085e-10,fixed,after,12,134,0,119,265,0.0821917808219178,1.0,0.1518987341772152
4.1041919862649934e-10,old,before,12,125,0,158,295,0.08759124087591241,1.0,0.1610738255033557
4.1041919862649934e-10,old,after,12,119,0,133,264,0.0916030534351145,1.0,0.16783216783216784
4.1041919862649934e-10,fixed,before,12,141,0,142,295,0.0784313725490196,1.0,0.14545454545454545
4.1041919862649934e-10,fixed,after,12,134,0,118,264,0.0821917808219178,1.0,0.1518987341772152
5.046509876649452e-10,old,before,12,125,0,157,294,0.08759124087591241,1.0,0.1610738255033557
5.046509876649452e-10,old,after,12,119,0,132,263,0.0916030534351145,1.0,0.16783216783216784
5.046509876649452e-10,fixed,before,12,141,0,141,294,0.0784313725490196,1.0,0.14545454545454545
5.046509876649452e-10,fixed,after,12,134,0,117,263,0.0821917808219178,1.0,0.1518987341772152
5.347069453875974e-10,old,before,12,125,0,156,293,0.08759124087591241,1.0,0.1610738255033557
5.347069453875974e-10,old,after,12,119,0,131,262,0.0916030534351145,1.0,0.16783216783216784
5.347069453875974e-10,fixed,before,12,141,0,140,293,0.0784313725490196,1.0,0.14545454545454545
5.347069453875974e-10,fixed,after,12,134,0,116,262,0.0821917808219178,1.0,0.1518987341772152
5.349762299822203e-10,old,before,12,124,0,156,292,0.08823529411764706,1.0,0.16216216216216217
5.349762299822203e-10,old,after,12,118,0,131,261,0.09230769230769231,1.0,0.16901408450704225
5.349762299822203e-10,fixed,before,12,140,0,140,292,0.07894736842105263,1.0,0.14634146341463414
5.349762299822203e-10,fixed,after,12,133,0,116,261,0.08275862068965517,1.0,0.15286624203821655
5.563371430206132e-10,old,before,12,123,0,156,291,0.08888888888888889,1.0,0.16326530612244897
5.563371430206132e-10,old,after,12,117,0,131,260,0.09302325581395349,1.0,0.1702127659574468
5.563371430206132e-10,fixed,before,12,139,0,140,291,0.07947019867549669,1.0,0.147239263803681
5.563371430206132e-10,fixed,after,12,132,0,116,260,0.08333333333333333,1.0,0.15384615384615385
5.999282737256806e-10,old,before,12,123,0,155,290,0.08888888888888889,1.0,0.16326530612244897
5.999282737256806e-10,old,after,12,117,0,130,259,0.09302325581395349,1.0,0.1702127659574468
5.999282737256806e-10,fixed,before,12,139,0,139,290,0.07947019867549669,1.0,0.147239263803681
5.999282737256806e-10,fixed,after,12,132,0,115,259,0.08333333333333333,1.0,0.15384615384615385
6.429322074730237e-10,old,before,12,123,0,154,289,0.08888888888888889,1.0,0.16326530612244897
6.429322074730237e-10,old,after,12,117,0,129,258,0.09302325581395349,1.0,0.1702127659574468
6.429322074730237e-10,fixed,before,12,139,0,138,289,0.07947019867549669,1.0,0.147239263803681
6.429322074730237e-10,fixed,after,12,132,0,114,258,0.08333333333333333,1.0,0.15384615384615385
7.203205254491252e-10,old,before,12,123,0,153,288,0.08888888888888889,1.0,0.16326530612244897
7.203205254491252e-10,old,after,12,117,0,128,257,0.09302325581395349,1.0,0.1702127659574468
7.203205254491252e-10,fixed,before,12,139,0,137,288,0.07947019867549669,1.0,0.147239263803681
7.203205254491252e-10,fixed,after,12,132,0,113,257,0.08333333333333333,1.0,0.15384615384615385
7.393416989742718e-10,old,before,12,122,0,153,287,0.08955223880597014,1.0,0.1643835616438356
7.393416989742718e-10,old,after,12,116,0,128,256,0.09375,1.0,0.17142857142857143
7.393416989742718e-10,fixed,before,12,138,0,137,287,0.08,1.0,0.14814814814814814
7.393416989742718e-10,fixed,after,12,131,0,113,256,0.08391608391608392,1.0,0.15483870967741936
8.022754127701148e-10,old,before,12,122,0,152,286,0.08955223880597014,1.0,0.1643835616438356
8.022754127701148e-10,old,after,12,116,0,127,255,0.09375,1.0,0.17142857142857143
8.022754127701148e-10,fixed,before,12,138,0,136,286,0.08,1.0,0.14814814814814814
8.022754127701148e-10,fixed,after,12,131,0,112,255,0.08391608391608392,1.0,0.15483870967741936
8.09709743698761e-10,old,before,12,121,0,152,285,0.09022556390977443,1.0,0.16551724137931034
8.09709743698761e-10,old,after,12,115,0,127,254,0.09448818897637795,1.0,0.17266187050359713
8.09709743698761e-10,fixed,before,12,137,0,136,285,0.08053691275167785,1.0,0.14906832298136646
8.09709743698761e-10,fixed,after,12,130,0,112,254,0.08450704225352113,1.0,0.15584415584415584
8.400207751613209e-10,old,before,12,121,0,151,284,0.09022556390977443,1.0,0.16551724137931034
8.400207751613209e-10,old,after,12,115,0,126,253,0.09448818897637795,1.0,0.17266187050359713
8.400207751613209e-10,fixed,before,12,137,0,135,284,0.08053691275167785,1.0,0.14906832298136646
8.400207751613209e-10,fixed,after,12,130,0,111,253,0.08450704225352113,1.0,0.15584415584415584
9.629931296828431e-10,old,before,12,121,0,150,283,0.09022556390977443,1.0,0.16551724137931034
9.629931296828431e-10,old,after,12,115,0,125,252,0.09448818897637795,1.0,0.17266187050359713
9.629931296828431e-10,fixed,before,12,137,0,134,283,0.08053691275167785,1.0,0.14906832298136646
9.629931296828431e-10,fixed,after,12,130,0,110,252,0.08450704225352113,1.0,0.15584415584415584
9.86341341935315e-10,old,before,12,121,0,149,282,0.09022556390977443,1.0,0.16551724137931034
9.86341341935315e-10,old,after,12,115,0,124,251,0.09448818897637795,1.0,0.17266187050359713
9.86341341935315e-10,fixed,before,12,137,0,133,282,0.08053691275167785,1.0,0.14906832298136646
9.86341341935315e-10,fixed,after,12,130,0,109,251,0.08450704225352113,1.0,0.15584415584415584
1.057727794240293e-09,old,before,12,121,0,148,281,0.09022556390977443,1.0,0.16551724137931034
1.057727794240293e-09,old,after,12,115,0,123,250,0.09448818897637795,1.0,0.17266187050359713
1.057727794240293e-09,fixed,before,12,137,0,132,281,0.08053691275167785,1.0,0.14906832298136646
1.057727794240293e-09,fixed,after,12,130,0,108,250,0.08450704225352113,1.0,0.15584415584415584
1.0802593264358507e-09,old,before,12,120,0,148,280,0.09090909090909091,1.0,0.16666666666666666
1.0802593264358507e-09,old,after,12,114,0,123,249,0.09523809523809523,1.0,0.17391304347826086
1.0802593264358507e-09,fixed,before,12,136,0,132,280,0.08108108108108109,1.0,0.15
1.0802593264358507e-09,fixed,after,12,129,0,108,249,0.0851063829787234,1.0,0.1568627450980392
1.119783710201716e-09,old,before,12,119,0,148,279,0.0916030534351145,1.0,0.16783216783216784
1.119783710201716e-09,old,after,12,113,0,123,248,0.096,1.0,0.17518248175182483
1.119783710201716e-09,fixed,before,12,135,0,132,279,0.08163265306122448,1.0,0.1509433962264151
1.119783710201716e-09,fixed,after,12,128,0,108,248,0.08571428571428572,1.0,0.15789473684210525
1.2646624858447808e-09,old,before,12,119,0,147,278,0.0916030534351145,1.0,0.16783216783216784
1.2646624858447808e-09,old,after,12,113,0,122,247,0.096,1.0,0.17518248175182483
1.2646624858447808e-09,fixed,before,12,135,0,131,278,0.08163265306122448,1.0,0.1509433962264151
1.2646624858447808e-09,fixed,after,12,128,0,107,247,0.08571428571428572,1.0,0.15789473684210525
1.3464521719797062e-09,old,before,12,119,0,146,277,0.0916030534351145,1.0,0.16783216783216784
1.3464521719797062e-09,old,after,12,113,0,122,247,0.096,1.0,0.17518248175182483
1.3464521719797062e-09,fixed,before,12,135,0,130,277,0.08163265306122448,1.0,0.1509433962264151
1.3464521719797062e-09,fixed,after,12,128,0,107,247,0.08571428571428572,1.0,0.15789473684210525
1.3725949266074622e-09,old,before,12,119,0,145,276,0.0916030534351145,1.0,0.16783216783216784
1.3725949266074622e-09,old,after,12,113,0,121,246,0.096,1.0,0.17518248175182483
1.3725949266074622e-09,fixed,before,12,135,0,129,276,0.08163265306122448,1.0,0.1509433962264151
1.3725949266074622e-09,fixed,after,12,128,0,106,246,0.08571428571428572,1.0,0.15789473684210525
1.5663661478981794e-09,old,before,12,119,0,144,275,0.0916030534351145,1.0,0.16783216783216784
1.5663661478981794e-09,old,after,12,113,0,120,245,0.096,1.0,0.17518248175182483
1.5663661478981794e-09,fixed,before,12,135,0,128,275,0.08163265306122448,1.0,0.1509433962264151
1.5663661478981794e-09,fixed,after,12,128,0,105,245,0.08571428571428572,1.0,0.15789473684210525
1.5864841662605045e-09,old,before,12,119,0,143,274,0.0916030534351145,1.0,0.16783216783216784
1.5864841662605045e-09,old,after,12,113,0,119,244,0.096,1.0,0.17518248175182483
1.5864841662605045e-09,fixed,before,12,135,0,127,274,0.08163265306122448,1.0,0.1509433962264151
1.5864841662605045e-09,fixed,after,12,128,0,104,244,0.08571428571428572,1.0,0.15789473684210525
1.6761088073025121e-09,old,before,12,118,0,143,273,0.09230769230769231,1.0,0.16901408450704225
1.6761088073025121e-09,old,after,12,112,0,119,243,0.0967741935483871,1.0,0.17647058823529413
1.6761088073025121e-09,fixed,before,12,134,0,127,273,0.0821917808219178,1.0,0.1518987341772152
1.6761088073025121e-09,fixed,after,12,127,0,104,243,0.08633093525179857,1.0,0.15894039735099338
1.9674268880720547e-09,old,before,12,118,0,142,272,0.09230769230769231,1.0,0.16901408450704225
1.9674268880720547e-09,old,after,12,112,0,118,242,0.0967741935483871,1.0,0.17647058823529413
1.9674268880720547e-09,fixed,before,12,134,0,126,272,0.0821917808219178,1.0,0.1518987341772152
1.9674268880720547e-09,fixed,after,12,127,0,103,242,0.08633093525179857,1.0,0.15894039735099338
2.1190991184028007e-09,old,before,12,118,0,141,271,0.09230769230769231,1.0,0.16901408450704225
2.1190991184028007e-09,old,after,12,112,0,117,241,0.0967741935483871,1.0,0.17647058823529413
